Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
08/22/2016 19:30:51.288 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Identity Authentication Client	awuws	Information 	[ProfileManager] RunBackgroundTasks {"Message": "Background tasks: profile count.", "ProfileListSize": 0}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.288 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Graphics.FastAcc", "Flight Name": "ofas3eiflxlznq0"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.288 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Identity Authentication Client	awuxb	Information 	[ProfileManager] CreateConnectedProfileIfNeeded {"Message": "Looking for Connected account for profile."}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.288 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	a9a2s	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Graphics.FastAcc", "FlightName": "ofas3eiflxlznq0", "Scope": 0, "IsInScope": false, "TreatmentValue": false}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.288 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Identity Authentication Client	awuww	Information 	[ProfileManager] RunBackgroundTasks {"Message": "Looking for single persisted OrgId/ADAL identity for profile."}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.389 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	MbuInstrument	ibxdj	Warning 	Standard error {"Message": "2016-08-22 15:30:51.388 Microsoft Word[732:19749] NSAllowAppKitWeakReferences=YES"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.459 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	CocoaUI.ThemePreferences	ibidz	Information 	Initial Boot Theme {"CUIThemePreferencesType": 0}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.465 	com.microsoft.Word	0xb029b000	                        com.microsoft.Word	MbuInstrument	ibxdj	Warning 	Standard error {"Message": "2016-08-22 15:30:51.464 Microsoft Word[732:19749] ApplePersistenceIgnoreState: Existing state will not be touched. New state will be written to /var/folders/yj/qm6_4v851ll7914_qx316xxdt6yhs8/T/com.microsoft.Word/com.microsoft.Word.savedState"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.545 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Identity Authentication Client	a2ouq	Information 	[ProfileManager] GetSystemUserProfile {"Message": "No default identity"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.547 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	OfficeServicesManager	a1t8f	Information 	OfficeServicesManagerBase::GetConnectedServices {"Message": "GetConnectedServices() was called."}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
